[50, 39, 72, 48, 71, 39, 72, 37, 48, 77, 39, 27, 50, 50, 77, 83, 72, 37, 98, 77, 39, 50, 72, 37, 77, 72, 79, 39, 72, 48, 77, 37, 72, 83, 39, 50, 48, 98, 37, 50, 77, 98, 77, 37, 72, 83, 50, 39, 72, 48, 39, 83, 39, 71, 72, 37, 50, 48, 77, 39, 77, 72, 39, 77, 50, 48, 72, 37, 98, 83, 77, 37, 72, 50, 77, 37, 48, 72, 39, 98, 71, 72, 48, 37, 48, 77, 83, 27, 72, 39, 48, 72, 37, 72, 77, 98, 77, 37, 79, 72]
[50, 39, 48, 48, 77, 50, 50, 83, 72, 37, 98, 77, 50, 79, 39, 48, 37, 83, 48, 50, 77, 98, 77, 37, 72, 83, 72, 48, 83, 39, 48, 77, 48, 77, 37, 72, 37, 48, 72, 71, 72, 48, 37, 83, 27, 37, 72, 77, 98, 37, 72, 50, 48, 37, 48, 77, 72, 37, 39, 50, 72, 37, 79, 72, 77, 83, 39, 50, 48, 50, 39, 72, 39, 71, 37, 50, 48, 77, 72, 77, 48, 83, 72, 50, 77, 48, 72, 71, 48, 37, 48, 77, 27, 72, 48, 37, 77, 98, 37, 72]
[50, 50, 72, 98, 77, 50, 79, 37, 83, 50, 77, 77, 37, 72, 48, 83, 39, 48, 77, 37, 72, 48, 83, 27, 37, 37, 48, 48, 77, 72, 79, 77, 50, 50, 48, 77, 72, 83, 72, 50, 72, 71, 37, 77, 27, 37, 50, 39, 48, 50, 50, 72, 98, 50, 79, 39, 48, 50, 98, 37, 72, 83, 39, 48, 72, 48, 72, 71, 48, 83, 72, 37, 72, 50, 48, 48, 77, 72, 37, 79, 72, 83, 39, 50, 48, 50, 39, 72, 71, 37, 50, 72, 48, 48, 72, 71, 37, 72, 48, 37]
[50, 72, 77, 79, 37, 83, 50, 77, 77, 37, 72, 83, 39, 37, 72, 37, 48, 77, 72, 79, 50, 48, 72, 50, 72, 27, 50, 48, 50, 72, 98, 50, 48, 50, 98, 83, 39, 72, 72, 71, 50, 48, 48, 77, 72, 83, 72, 71, 37, 50, 71, 72, 48, 37, 50, 72, 77, 50, 79, 37, 39, 48, 37, 79, 50, 50, 72, 77, 27, 37, 50, 39, 50, 50, 48, 50, 98, 37, 83, 39, 72, 48, 72, 72, 72, 72, 37, 79, 83, 39, 50, 48, 37, 50, 72, 48, 48, 71, 72, 37]
[50, 72, 79, 37, 83, 77, 77, 83, 37, 77, 79, 50, 72, 72, 50, 50, 72, 50, 48, 98, 39, 72, 48, 77, 72, 72, 50, 72, 48, 37, 50, 72, 77, 50, 79, 37, 39, 48, 79, 50, 72, 27, 37, 39, 50, 50, 48, 50, 39, 72, 48, 72, 37, 83, 39, 72, 48, 72, 37, 72, 79, 37, 50, 37, 77, 48, 72, 72, 48, 50, 39, 72, 72, 48, 48, 72, 71, 50, 50, 50, 79, 79, 50, 50, 27, 39, 48, 50, 98, 37, 83, 48, 72, 72, 37, 79, 83, 72, 48, 48]
[50, 72, 77, 83, 79, 72, 72, 50, 48, 98, 72, 72, 37, 50, 37, 39, 39, 50, 48, 50, 39, 72, 37, 83, 48, 37, 72, 79, 37, 77, 48, 72, 72, 72, 48, 72, 71, 79, 50, 27, 48, 48, 72, 79, 72, 48, 50, 72, 37, 83, 77, 77, 77, 79, 72, 48, 98, 39, 72, 48, 77, 50, 72, 48, 37, 50, 50, 39, 48, 72, 37, 50, 39, 72, 37, 39, 72, 48, 72, 77, 48, 50, 72, 72, 72, 71, 50, 50, 79, 27, 39, 48, 50, 98, 72, 72, 37, 79, 72, 48]
[83, 72, 48, 37, 50, 37, 48, 50, 72, 48, 37, 48, 48, 72, 79, 50, 27, 48, 72, 48, 50, 37, 83, 77, 79, 72, 39, 48, 77, 72, 37, 50, 39, 48, 72, 37, 72, 37, 48, 72, 48, 72, 72, 50, 79, 39, 48, 50, 72, 79, 72, 50, 98, 72, 72, 37, 48, 50, 39, 48, 37, 79, 77, 48, 72, 72, 71, 79, 48, 79, 72, 48, 50, 72, 37, 83, 77, 77, 72, 48, 98, 39, 72, 50, 39, 39, 72, 48, 50, 71, 50, 27, 39, 98, 72, 72, 37, 79, 72, 48]
[72, 50, 50, 72, 37, 48, 72, 50, 48, 48, 37, 48, 77, 37, 50, 39, 37, 48, 72, 50, 48, 50, 72, 98, 72, 48, 50, 39, 37, 77, 48, 72, 50, 72, 37, 72, 39, 72, 39, 72, 50, 27, 39, 98, 72, 72, 37, 79, 72, 48, 72, 50, 37, 48, 50, 72, 37, 48, 48, 79, 27, 48, 48, 50, 37, 83, 39, 72, 72, 37, 72, 37, 72, 79, 48, 50, 98, 37, 37, 79, 77, 72, 72, 71, 48, 48, 50, 37, 77, 39, 72, 39, 48, 50, 27, 39, 72, 72, 79, 72]
[72, 50, 72, 37, 48, 48, 77, 37, 39, 48, 98, 50, 39, 37, 77, 37, 39, 27, 39, 98, 72, 79, 48, 72, 48, 72, 48, 79, 39, 72, 37, 72, 50, 37, 79, 77, 72, 72, 48, 48, 77, 39, 39, 48, 50, 27, 72, 50, 72, 37, 50, 48, 48, 37, 50, 39, 37, 72, 50, 72, 72, 50, 39, 37, 77, 37, 39, 72, 98, 72, 72, 37, 79, 72, 50, 48, 37, 48, 79, 27, 48, 50, 83, 72, 98, 37, 37, 79, 77, 50, 37, 77, 72, 39, 48, 27, 39, 72, 72, 72]
[72, 72, 37, 39, 39, 37, 37, 39, 72, 79, 48, 48, 72, 79, 72, 37, 37, 77, 72, 48, 48, 39, 39, 48, 50, 72, 37, 50, 48, 48, 39, 72, 72, 50, 39, 77, 39, 98, 72, 37, 72, 50, 48, 27, 50, 72, 37, 79, 77, 37, 72, 48, 39, 72, 72, 50, 48, 48, 50, 39, 77, 39, 27, 48, 72, 48, 72, 37, 77, 72, 48, 39, 39, 50, 27, 72, 50, 72, 50, 72, 72, 50, 37, 72, 37, 79, 72, 48, 37, 79, 48, 37, 77, 50, 77, 72, 27, 39, 72, 72]
